y_true,y_pred,proba
1,0,0.29913539312258286
1,0,0.3066101624097044
0,0,0.32168757800468506
1,0,0.3074146676536816
1,0,0.3112213167443134
1,0,0.31992609572353936
1,0,0.3220583075538825
1,0,0.32302343295405916
1,0,0.3213214019624899
1,0,0.3179256094001205
1,0,0.3188786583151561
1,0,0.3212744999856895
1,0,0.3136889200440551
1,0,0.32124516081477394
1,0,0.3155983511792699
1,0,0.30616435408338166
1,0,0.31476108558970595
1,0,0.30903725439332497
1,0,0.3193590594711613
1,0,0.31790926058071334
1,0,0.3329670068972396
1,0,0.31705066452892866
1,0,0.3377140577101236
1,0,0.33933023961178366
1,0,0.33370982992087306
1,0,0.337308374981691
1,0,0.32699529007438966
1,0,0.3432412018585606
1,0,0.3442328475705009
1,0,0.35457828783137146
1,0,0.3538961502267206
1,0,0.35178475247284685
1,0,0.36845181439214514
1,1,0.3700929975870697
1,0,0.36347360335536705
1,1,0.37267675693273694
1,1,0.37434835398609556
1,1,0.378408341422856
1,1,0.3921302677902039
1,1,0.3907909547050876
1,1,0.3858646923744459
1,1,0.3900779626149373
1,1,0.4047614523799907
1,1,0.40127464587442946
1,1,0.4048464541357711
1,1,0.4197963270489632
1,1,0.40960287504059856
1,1,0.4269438958761927
1,1,0.427750258930324
1,1,0.4386393045972601
1,1,0.43489729485459405
1,1,0.43738972293495854
1,1,0.4364501299873923
1,1,0.45060958753634295
1,1,0.45209236388688623
1,1,0.45513338815408866
1,1,0.4512613037350617
1,1,0.4540705535171197
1,1,0.44821933757617005
1,1,0.4476413267754422
1,1,0.4630427934983454
1,1,0.46525299066692904
1,1,0.46975179998244065
1,1,0.4655443514446004
1,1,0.4620946503362114
1,1,0.463886164494977
1,1,0.46473163619936053
1,1,0.464007945529384
1,1,0.46041995306168315
1,1,0.46222130835671404
1,1,0.46876724204211984
1,1,0.4606412819891037
1,1,0.4544975085811082
1,1,0.4565942351637295
1,1,0.4603353385921541
1,1,0.45719822465932136
1,1,0.4577806093039877
1,1,0.4622199960743303
1,1,0.46998268955279865
1,1,0.4713099092865278
1,1,0.47073283132834365
1,1,0.4728453647277072
1,1,0.47408599056844936
1,1,0.47330478652479946
1,1,0.49512101296969757
1,1,0.5065805726359959
1,1,0.5038286382462811
1,1,0.5030950783300041
1,1,0.5077886528916088
1,1,0.5080074779928164
1,1,0.504645669823024
1,1,0.5039803313969108
1,1,0.5064995020510099
1,1,0.5060416240345097
1,1,0.510930205063446
1,1,0.5124838206579181
1,1,0.5151004064234341
1,1,0.5211158992358038
1,1,0.5210442735631531
1,1,0.5205924596017354
1,1,0.5209165690388475
1,1,0.5217452351385656
1,1,0.5224214878269176
1,1,0.5224075828599992
1,1,0.5228922484299582
1,1,0.5227070108907405
1,1,0.5174292998337112
1,1,0.5218908513555012
1,1,0.5203390429321503
1,1,0.5190618753343097
1,1,0.5181371207537844
1,1,0.47307696119374787
0,1,0.40384047843988297
0,0,0.3392410738875843
0,0,0.29928203122675406
0,0,0.3054040784510905
0,0,0.2507586208228237
0,0,0.23124140950894959
0,0,0.10808210481202886
0,0,0.095744919935436
0,0,0.09884110631721611
0,0,0.09858545578973853
0,0,0.0948312681464927
0,0,0.09341533475551536
0,0,0.0933435383840207
0,0,0.09152779639038955
0,0,0.09182677147514343
0,0,0.08640451338456559
0,0,0.0838655503492497
0,0,0.08083997850143444
0,0,0.08158180777562316
0,0,0.08007683625157477
0,0,0.07494374812170172
0,0,0.07650084408238389
0,0,0.07477155740562504
0,0,0.07294730990108032
0,0,0.07299585518381285
0,0,0.06989778968057515
0,0,0.062037078941000856
0,0,0.06619695801735706
0,0,0.06507572389639285
0,0,0.06256141304871353
0,0,0.06539102664762672
0,0,0.06292771582882815
0,0,0.06650635347258159
0,0,0.06422129278881475
0,0,0.06751776207674227
0,0,0.06111355707177826
0,0,0.05968989097883315
0,0,0.06076640128737589
0,0,0.06239500285184105
0,0,0.06090896498153169
0,0,0.0640315150248054
0,0,0.0636232996397494
0,0,0.06331780379652999
0,0,0.06473487708227145
0,0,0.06778227627015915
0,0,0.06636762162797401
0,0,0.07216080801346124
0,0,0.07354141008085863
0,0,0.07039838748312974
0,0,0.0683004336303232
0,0,0.06313838061340467
0,0,0.06273947025050688
0,0,0.06411782185662021
0,0,0.06256628275096358
0,0,0.06015623708124334
0,0,0.06087627379579524
0,0,0.05952111274114406
0,0,0.05970747376987657
0,0,0.05852722698527929
0,0,0.062095159922939645
0,0,0.06301946028173527
0,0,0.06295942558438894
0,0,0.0625674761444239
0,0,0.0655723481718597
0,0,0.06305647123392263
0,0,0.06030702250724491
0,0,0.06041572808076465
0,0,0.059135652909550446
0,0,0.05906361974658323
0,0,0.05698454784492447
0,0,0.058462619981835336
0,0,0.05603280918864721
0,0,0.05800985442040444
0,0,0.06129758603906954
0,0,0.06000631872711447
0,0,0.05889554367803812
0,0,0.05763866086916705
0,0,0.060432574149502954
0,0,0.05888138801546916
0,0,0.059890006290974164
0,0,0.06045200691591787
0,0,0.05849799097719776
0,0,0.055286352503348304
0,0,0.05698250697533427
0,0,0.05667017112112283
0,0,0.0613780382805684
0,0,0.05994374083522769
0,0,0.0613104582928575
0,0,0.06063780665991764
0,0,0.060558440342512565
0,0,0.05625092924870567
0,0,0.0553782930314138
0,0,0.05816765243306525
0,0,0.05961271741047164
0,0,0.06086265221689086
0,0,0.05836410105194964
0,0,0.058522271101132665
0,0,0.05737562050613458
0,0,0.0541184453497158
0,0,0.057268304833167465
0,0,0.053936851982259386
0,0,0.052499118384694024
0,0,0.054950907591733066
0,0,0.056220590438330977
0,0,0.051725042684322535
0,0,0.051655463334205454
0,0,0.06054292273818576
0,0,0.05572101717717092
0,0,0.0561864098499583
0,0,0.05585633872634566
0,0,0.05885667328851117
0,0,0.05420445934495656
0,0,0.05540669846864158
0,0,0.05874716602816374
0,0,0.05533500456100306
0,0,0.05458822644167254
0,0,0.06229456998835378
0,0,0.05698492569111236
0,0,0.05886833091191357
0,0,0.0540736011729669
0,0,0.05706312543457681
0,0,0.05465739379049215
0,0,0.055816322534740594
0,0,0.0540133358698911
0,0,0.05269963426127916
0,0,0.05560732015167521
0,0,0.05966704974725914
0,0,0.05598215590394905
0,0,0.05838772048566103
0,0,0.05678645396180226
0,0,0.05705447343599426
0,0,0.05232758277972046
0,0,0.05291564467524038
0,0,0.0531669617842508
0,0,0.05259240771614993
0,0,0.051205896567329094
0,0,0.05229527203223977
0,0,0.05235940983851621
0,0,0.053909440438974374
0,0,0.05659392803105035
0,0,0.05475505778482169
0,0,0.05528722003818499
0,0,0.05936065654376427
0,0,0.060482841191357675
0,0,0.05928046106781529
0,0,0.059363657589852806
0,0,0.06093115430535062
0,0,0.06964189160907876
0,0,0.06676454087364658
0,0,0.06710457981367654
0,0,0.08834407386550672
0,0,0.08648733405893053
0,0,0.07989872012376947
0,0,0.0893759089833264
0,0,0.08077054634741807
0,0,0.08172883387588788
0,0,0.09179567962112517
0,0,0.11577301034441695
0,0,0.1201784816928072
0,0,0.09984024702214353
0,0,0.09173064521324337
0,0,0.11942573054555482
0,0,0.10921690751709792
0,0,0.11379061310617067
0,0,0.1343424190561446
0,0,0.11347547432448093
0,0,0.1077334723929856
0,0,0.12710389451485032
0,0,0.1251170191526212
0,0,0.1365131483333282
0,0,0.14559349938184027
0,0,0.17097782161466013
0,0,0.2018472129145518
0,0,0.2144552682735955
0,0,0.2362279549750448
0,0,0.2393773730635163
0,0,0.23101270215625594
0,0,0.23121535283351952
0,0,0.23076962345496888
0,0,0.23541028125963076
0,0,0.2547445502032643
0,0,0.27197307708801266
0,0,0.2590127301547947
0,0,0.2609216593646224
0,0,0.27582306704392867
0,0,0.27072392116078203
0,0,0.28704948341604536
0,0,0.29759672234614265
0,0,0.2947633726910923
0,0,0.3284685358720728
0,0,0.3079033861443592
0,0,0.3359648486730942
0,0,0.3384962901034223
0,0,0.34705236748972945
0,0,0.3636112651364807
0,1,0.38051942675256734
0,1,0.3793419492651753
0,1,0.42840338242826353
0,1,0.4603679378591298
0,1,0.4484031435513174
0,1,0.47061966772560304
0,1,0.4793852123831705
0,1,0.46416518391012973
0,1,0.47081088114076425
0,1,0.47553385504459544
0,1,0.4817131616480404
0,1,0.4699149444878481
0,1,0.4703312180192223
0,1,0.5058606198847904
0,1,0.5132372157738708
0,1,0.507356274763715
1,1,0.5155457143727262
1,1,0.5170645762817963
1,1,0.5182737208160811
0,1,0.5165357016421028
1,1,0.5202361381722899
1,1,0.5208177143468765
0,1,0.5173809703491141
1,1,0.5195200928261908
1,1,0.520775760997351
1,1,0.520737447698677
1,1,0.5205128026549461
1,1,0.5212959481484732
1,1,0.5251155939055151
1,1,0.5275976628410785
1,1,0.5283993771767136
1,1,0.5274645574146324
1,1,0.527065178006355
1,1,0.5270714844104744
1,1,0.5258398918147477
